136.5825 	EXP 	grating: autoDraw = False
136.5825 	EXP 	grating: ori = 0.0
136.5825 	EXP 	fixation: autoDraw = True
137.5687 	EXP 	grating: autoDraw = True
137.5855 	EXP 	fixation: autoDraw = False
137.8695 	EXP 	grating: autoDraw = False
138.1230 	EXP 	New trial (rep=64, index=0): None
138.1256 	DATA 	Keypress: up
138.1364 	EXP 	fixation: autoDraw = False
138.1364 	EXP 	grating: autoDraw = False
138.1364 	EXP 	grating: ori = 0.0
138.1364 	EXP 	fixation: autoDraw = True
139.1228 	EXP 	grating: autoDraw = True
139.1396 	EXP 	fixation: autoDraw = False
139.4236 	EXP 	grating: autoDraw = False
139.6106 	EXP 	New trial (rep=65, index=0): None
139.6132 	DATA 	Keypress: up
139.6238 	EXP 	fixation: autoDraw = False
139.6238 	EXP 	grating: autoDraw = False
139.6238 	EXP 	grating: ori = 0.0
139.6238 	EXP 	fixation: autoDraw = True
140.6102 	EXP 	grating: autoDraw = True
140.6269 	EXP 	fixation: autoDraw = False
140.9109 	EXP 	grating: autoDraw = False
141.1661 	EXP 	New trial (rep=66, index=0): None
141.1688 	DATA 	Keypress: up
141.1777 	EXP 	fixation: autoDraw = False
141.1777 	EXP 	grating: autoDraw = False
141.1777 	EXP 	grating: ori = 0.0
141.1777 	EXP 	fixation: autoDraw = True
142.1809 	EXP 	fixation: autoDraw = False
142.1809 	EXP 	grating: autoDraw = True
142.4817 	EXP 	grating: autoDraw = False
142.9048 	EXP 	New trial (rep=67, index=0): None
142.9076 	DATA 	Keypress: up
142.9158 	EXP 	fixation: autoDraw = False
142.9158 	EXP 	grating: autoDraw = False
142.9158 	EXP 	grating: ori = 1.0
142.9158 	EXP 	fixation: autoDraw = True
143.9186 	EXP 	fixation: autoDraw = False
143.9186 	EXP 	grating: autoDraw = True
144.2197 	EXP 	grating: autoDraw = False
144.4405 	EXP 	New trial (rep=68, index=0): None
144.4431 	DATA 	Keypress: up
144.4535 	EXP 	fixation: autoDraw = False
144.4535 	EXP 	grating: autoDraw = False
144.4535 	EXP 	grating: ori = 0.0
144.4535 	EXP 	fixation: autoDraw = True
145.4397 	EXP 	grating: autoDraw = True
145.4561 	EXP 	fixation: autoDraw = False
145.7399 	EXP 	grating: autoDraw = False
146.3124 	EXP 	New trial (rep=69, index=0): None
146.3151 	DATA 	Keypress: up
146.3250 	EXP 	fixation: autoDraw = False
146.3250 	EXP 	grating: autoDraw = False
146.3250 	EXP 	grating: ori = 0.0
146.3250 	EXP 	fixation: autoDraw = True
147.3109 	EXP 	grating: autoDraw = True
147.3276 	EXP 	fixation: autoDraw = False
147.6123 	EXP 	grating: autoDraw = False
148.5672 	EXP 	New trial (rep=70, index=0): None
148.5698 	DATA 	Keypress: down
148.5812 	EXP 	fixation: autoDraw = False
148.5812 	EXP 	grating: autoDraw = False
148.5812 	EXP 	grating: ori = -4.0
148.5812 	EXP 	fixation: autoDraw = True
149.5669 	EXP 	grating: autoDraw = True
149.5838 	EXP 	fixation: autoDraw = False
149.8682 	EXP 	grating: autoDraw = False
150.0593 	EXP 	New trial (rep=71, index=0): None
150.0627 	DATA 	Keypress: down
150.0689 	EXP 	fixation: autoDraw = False
150.0689 	EXP 	grating: autoDraw = False
150.0689 	EXP 	grating: ori = -4.0
150.0689 	EXP 	fixation: autoDraw = True
151.0717 	EXP 	fixation: autoDraw = False
151.0717 	EXP 	grating: autoDraw = True
151.3722 	EXP 	grating: autoDraw = False
151.6928 	EXP 	New trial (rep=72, index=0): None
151.6955 	DATA 	Keypress: down
151.7062 	EXP 	fixation: autoDraw = False
151.7062 	EXP 	grating: autoDraw = False
151.7062 	EXP 	grating: ori = -5.0
151.7062 	EXP 	fixation: autoDraw = True
152.6922 	EXP 	grating: autoDraw = True
152.7092 	EXP 	fixation: autoDraw = False
152.9936 	EXP 	grating: autoDraw = False
153.1300 	EXP 	New trial (rep=73, index=0): None
153.1325 	DATA 	Keypress: down
153.1437 	EXP 	fixation: autoDraw = False
153.1437 	EXP 	grating: autoDraw = False
153.1437 	EXP 	grating: ori = 4.0
153.1437 	EXP 	fixation: autoDraw = True
154.1296 	EXP 	grating: autoDraw = True
154.1464 	EXP 	fixation: autoDraw = False
154.4304 	EXP 	grating: autoDraw = False
155.2244 	EXP 	New trial (rep=74, index=0): None
155.2271 	DATA 	Keypress: down
155.2326 	EXP 	fixation: autoDraw = False
155.2326 	EXP 	grating: autoDraw = False
155.2326 	EXP 	grating: ori = 4.0
155.2326 	EXP 	fixation: autoDraw = True
156.2356 	EXP 	fixation: autoDraw = False
156.2356 	EXP 	grating: autoDraw = True
156.5360 	EXP 	grating: autoDraw = False
156.8267 	EXP 	New trial (rep=75, index=0): None
156.8297 	DATA 	Keypress: down
156.8364 	EXP 	fixation: autoDraw = False
156.8364 	EXP 	grating: autoDraw = False
156.8364 	EXP 	grating: ori = -3.0
156.8364 	EXP 	fixation: autoDraw = True
157.8395 	EXP 	fixation: autoDraw = False
157.8395 	EXP 	grating: autoDraw = True
158.1406 	EXP 	grating: autoDraw = False
158.3788 	EXP 	New trial (rep=76, index=0): None
158.3817 	DATA 	Keypress: down
158.3905 	EXP 	fixation: autoDraw = False
158.3905 	EXP 	grating: autoDraw = False
158.3905 	EXP 	grating: ori = 4.0
158.3905 	EXP 	fixation: autoDraw = True
159.3939 	EXP 	fixation: autoDraw = False
159.3939 	EXP 	grating: autoDraw = True
159.6945 	EXP 	grating: autoDraw = False
159.9016 	EXP 	New trial (rep=77, index=0): None
159.9046 	DATA 	Keypress: down
159.9112 	EXP 	fixation: autoDraw = False
159.9112 	EXP 	grating: autoDraw = False
159.9112 	EXP 	grating: ori = 0.0
159.9112 	EXP 	fixation: autoDraw = True
160.9145 	EXP 	fixation: autoDraw = False
160.9145 	EXP 	grating: autoDraw = True
161.2151 	EXP 	grating: autoDraw = False
161.7059 	EXP 	New trial (rep=78, index=0): None
161.7086 	DATA 	Keypress: down
161.7159 	EXP 	fixation: autoDraw = False
161.7159 	EXP 	grating: autoDraw = False
161.7159 	EXP 	grating: ori = 0.0
161.7159 	EXP 	fixation: autoDraw = True
162.7189 	EXP 	fixation: autoDraw = False
162.7189 	EXP 	grating: autoDraw = True
163.0199 	EXP 	grating: autoDraw = False
163.2066 	EXP 	New trial (rep=79, index=0): None
163.2092 	DATA 	Keypress: down
163.2200 	EXP 	fixation: autoDraw = False
163.2200 	EXP 	grating: autoDraw = False
163.2200 	EXP 	grating: ori = 2.0
163.2200 	EXP 	fixation: autoDraw = True
164.2068 	EXP 	grating: autoDraw = True
164.2231 	EXP 	fixation: autoDraw = False
164.5073 	EXP 	grating: autoDraw = False
164.9949 	EXP 	New trial (rep=80, index=0): None
164.9976 	DATA 	Keypress: down
165.0082 	EXP 	fixation: autoDraw = False
165.0082 	EXP 	grating: autoDraw = False
165.0082 	EXP 	grating: ori = -4.0
165.0082 	EXP 	fixation: autoDraw = True
165.9940 	EXP 	grating: autoDraw = True
166.0108 	EXP 	fixation: autoDraw = False
166.2953 	EXP 	grating: autoDraw = False
166.7225 	EXP 	New trial (rep=81, index=0): None
166.7256 	DATA 	Keypress: down
166.7466 	EXP 	fixation: autoDraw = False
166.7466 	EXP 	grating: autoDraw = False
166.7466 	EXP 	grating: ori = 3.0
166.7466 	EXP 	fixation: autoDraw = True
167.7325 	EXP 	grating: autoDraw = True
167.7493 	EXP 	fixation: autoDraw = False
168.0336 	EXP 	grating: autoDraw = False
168.5719 	EXP 	New trial (rep=82, index=0): None
168.5746 	DATA 	Keypress: down
168.5847 	EXP 	fixation: autoDraw = False
168.5847 	EXP 	grating: autoDraw = False
168.5847 	EXP 	grating: ori = 1.0
168.5847 	EXP 	fixation: autoDraw = True
169.5705 	EXP 	grating: autoDraw = True
169.5873 	EXP 	fixation: autoDraw = False
169.8716 	EXP 	grating: autoDraw = False
170.3628 	EXP 	New trial (rep=83, index=0): None
170.3661 	DATA 	Keypress: up
170.3724 	EXP 	fixation: autoDraw = False
170.3724 	EXP 	grating: autoDraw = False
170.3724 	EXP 	grating: ori = 0.0
170.3724 	EXP 	fixation: autoDraw = True
171.3757 	EXP 	fixation: autoDraw = False
171.3757 	EXP 	grating: autoDraw = True
171.6766 	EXP 	grating: autoDraw = False
172.0806 	EXP 	New trial (rep=84, index=0): None
172.0832 	DATA 	Keypress: up
172.0943 	EXP 	fixation: autoDraw = False
172.0943 	EXP 	grating: autoDraw = False
172.0943 	EXP 	grating: ori = -4.0
172.0943 	EXP 	fixation: autoDraw = True
173.0799 	EXP 	grating: autoDraw = True
173.0965 	EXP 	fixation: autoDraw = False
173.3802 	EXP 	grating: autoDraw = False
173.8346 	EXP 	New trial (rep=85, index=0): None
173.8376 	DATA 	Keypress: down
173.8480 	EXP 	fixation: autoDraw = False
173.8480 	EXP 	grating: autoDraw = False
173.8480 	EXP 	grating: ori = 4.0
173.8480 	EXP 	fixation: autoDraw = True
174.8347 	EXP 	grating: autoDraw = True
174.8519 	EXP 	fixation: autoDraw = False
175.1357 	EXP 	grating: autoDraw = False
175.6086 	EXP 	New trial (rep=86, index=0): None
175.6129 	DATA 	Keypress: down
175.6199 	EXP 	fixation: autoDraw = False
175.6199 	EXP 	grating: autoDraw = False
175.6199 	EXP 	grating: ori = 2.0
175.6199 	EXP 	fixation: autoDraw = True
176.6227 	EXP 	fixation: autoDraw = False
176.6227 	EXP 	grating: autoDraw = True
176.9240 	EXP 	grating: autoDraw = False
177.4151 	EXP 	New trial (rep=87, index=0): None
177.4183 	DATA 	Keypress: down
177.4250 	EXP 	fixation: autoDraw = False
177.4250 	EXP 	grating: autoDraw = False
177.4250 	EXP 	grating: ori = 0.0
177.4250 	EXP 	fixation: autoDraw = True
178.4279 	EXP 	fixation: autoDraw = False
178.4279 	EXP 	grating: autoDraw = True
178.7286 	EXP 	grating: autoDraw = False
179.2524 	EXP 	New trial (rep=88, index=0): None
179.2556 	DATA 	Keypress: up
179.2626 	EXP 	fixation: autoDraw = False
179.2626 	EXP 	grating: autoDraw = False
179.2626 	EXP 	grating: ori = 0.0
179.2626 	EXP 	fixation: autoDraw = True
180.2654 	EXP 	fixation: autoDraw = False
180.2654 	EXP 	grating: autoDraw = True
180.5668 	EXP 	grating: autoDraw = False
180.9376 	EXP 	New trial (rep=89, index=0): None
180.9404 	DATA 	Keypress: up
180.9507 	EXP 	fixation: autoDraw = False
180.9507 	EXP 	grating: autoDraw = False
180.9507 	EXP 	grating: ori = 2.0
180.9507 	EXP 	fixation: autoDraw = True
181.9375 	EXP 	grating: autoDraw = True
181.9538 	EXP 	fixation: autoDraw = False
182.2375 	EXP 	grating: autoDraw = False
182.9437 	EXP 	New trial (rep=90, index=0): None
182.9465 	DATA 	Keypress: down
182.9564 	EXP 	fixation: autoDraw = False
182.9564 	EXP 	grating: autoDraw = False
182.9564 	EXP 	grating: ori = 0.0
182.9564 	EXP 	fixation: autoDraw = True
183.9425 	EXP 	grating: autoDraw = True
183.9594 	EXP 	fixation: autoDraw = False
184.2434 	EXP 	grating: autoDraw = False
184.8483 	EXP 	New trial (rep=91, index=0): None
184.8510 	DATA 	Keypress: up
184.8611 	EXP 	fixation: autoDraw = False
184.8611 	EXP 	grating: autoDraw = False
184.8611 	EXP 	grating: ori = -2.0
184.8611 	EXP 	fixation: autoDraw = True
185.8477 	EXP 	grating: autoDraw = True
185.8646 	EXP 	fixation: autoDraw = False
186.1484 	EXP 	grating: autoDraw = False
186.6526 	EXP 	New trial (rep=92, index=0): None
186.6553 	DATA 	Keypress: down
186.6663 	EXP 	fixation: autoDraw = False
186.6663 	EXP 	grating: autoDraw = False
186.6663 	EXP 	grating: ori = 0.0
186.6663 	EXP 	fixation: autoDraw = True
187.6528 	EXP 	grating: autoDraw = True
187.6691 	EXP 	fixation: autoDraw = False
187.9529 	EXP 	grating: autoDraw = False
188.2423 	EXP 	New trial (rep=93, index=0): None
188.2451 	DATA 	Keypress: up
188.2539 	EXP 	fixation: autoDraw = False
188.2539 	EXP 	grating: autoDraw = False
188.2539 	EXP 	grating: ori = 0.0
188.2539 	EXP 	fixation: autoDraw = True
189.2566 	EXP 	fixation: autoDraw = False
189.2566 	EXP 	grating: autoDraw = True
189.5570 	EXP 	grating: autoDraw = False
189.8284 	EXP 	New trial (rep=94, index=0): None
189.8318 	DATA 	Keypress: up
189.8411 	EXP 	fixation: autoDraw = False
189.8411 	EXP 	grating: autoDraw = False
189.8411 	EXP 	grating: ori = 0.0
189.8411 	EXP 	fixation: autoDraw = True
190.8274 	EXP 	grating: autoDraw = True
190.8443 	EXP 	fixation: autoDraw = False
191.1281 	EXP 	grating: autoDraw = False
191.2306 	EXP 	New trial (rep=95, index=0): None
191.2332 	DATA 	Keypress: up
191.2452 	EXP 	fixation: autoDraw = False
191.2452 	EXP 	grating: autoDraw = False
191.2452 	EXP 	grating: ori = 0.0
191.2452 	EXP 	fixation: autoDraw = True
192.2316 	EXP 	grating: autoDraw = True
192.2481 	EXP 	fixation: autoDraw = False
192.5323 	EXP 	grating: autoDraw = False
192.7867 	EXP 	New trial (rep=96, index=0): None
192.7896 	DATA 	Keypress: up
192.7990 	EXP 	fixation: autoDraw = False
192.7990 	EXP 	grating: autoDraw = False
192.7990 	EXP 	grating: ori = 0.0
192.7990 	EXP 	fixation: autoDraw = True
193.7858 	EXP 	grating: autoDraw = True
193.8024 	EXP 	fixation: autoDraw = False
194.0864 	EXP 	grating: autoDraw = False
194.1924 	EXP 	New trial (rep=97, index=0): None
194.1957 	DATA 	Keypress: up
194.2027 	EXP 	fixation: autoDraw = False
194.2027 	EXP 	grating: autoDraw = False
194.2027 	EXP 	grating: ori = 4.0
194.2027 	EXP 	fixation: autoDraw = True
195.2058 	EXP 	fixation: autoDraw = False
195.2058 	EXP 	grating: autoDraw = True
195.5068 	EXP 	grating: autoDraw = False
195.8809 	EXP 	New trial (rep=98, index=0): None
195.8840 	DATA 	Keypress: down
195.8903 	EXP 	fixation: autoDraw = False
195.8903 	EXP 	grating: autoDraw = False
195.8903 	EXP 	grating: ori = 0.0
195.8903 	EXP 	fixation: autoDraw = True
196.8938 	EXP 	fixation: autoDraw = False
196.8938 	EXP 	grating: autoDraw = True
197.1946 	EXP 	grating: autoDraw = False
197.6151 	EXP 	New trial (rep=99, index=0): None
197.6178 	DATA 	Keypress: down
197.6287 	EXP 	fixation: autoDraw = False
197.6287 	EXP 	grating: autoDraw = False
197.6287 	EXP 	grating: ori = 0.0
197.6287 	EXP 	fixation: autoDraw = True
198.6150 	EXP 	grating: autoDraw = True
198.6318 	EXP 	fixation: autoDraw = False
198.9160 	EXP 	grating: autoDraw = False
199.1368 	DATA 	Keypress: down
199.1498 	EXP 	fixation: autoDraw = False
199.1498 	EXP 	grating: autoDraw = False
199.4525 	EXP 	window1: mouseVisible = True
